System,Dataset,DL_MAPE,LR_MAPE,MAPE_Improv,MAPE_p_value,DL_MAE,LR_MAE,MAE_Improv,MAE_p_value,DL_RMSE,LR_RMSE,RMSE_Improv,RMSE_p_value,DL_R2,LR_R2,R2_Improv,R2_p_value,LR_MAPE_std,DL_MAPE_std,LR_MAE_std,DL_MAE_std,LR_RMSE_std,DL_RMSE_std,LR_R2_std,DL_R2_std,MAPE_significant,MAE_significant,RMSE_significant,R2_significant
h2,ycsb-600.csv,0.08459846724801065,0.08398940089583613,-0.7251704925599871,0.4921875,1720.9098963881202,1691.0118043661375,-1.7680593325715834,0.232421875,2163.767676720915,2082.2411541857373,-3.915325675476756,0.005859375,0.5365496484022398,0.5712467517962765,-6.0739257221038265,0.005859375,0.002432947666661046,0.0038966285060295894,42.09430649555099,74.21929728031611,59.96694836138302,119.876173662107,0.025492904866215298,0.04563859063211549,False,False,True,True
jump3r,beethoven.wav.csv,0.17412476365488877,0.2558024688902437,31.929990976904964,0.001953125,1.7112440959174449,2.247001563917439,23.843217405952785,0.001953125,2.4235124808763655,2.8873952127875944,16.06578586321683,0.001953125,0.8196103293015848,0.7440670606859773,10.152750015027141,0.001953125,0.006812174298361862,0.007850361820683218,0.03879045954761764,0.0804480025141597,0.03496806756328394,0.05905540994721494,0.00797956177314429,0.009682768118450485,True,True,True,True
jump3r,dual-channel.wav.csv,0.17285816904859755,0.23235128377741504,25.60481429739375,0.001953125,0.5023314556352101,0.6155762070742934,18.39654459312393,0.001953125,0.7285393858161762,0.8519655444001204,14.487224207036464,0.001953125,0.8021901079616797,0.7300138402122631,9.886972516634774,0.001953125,0.0062098903398442,0.008195502580668267,0.01608865516422122,0.017838747024055586,0.022841790929594433,0.025324246937890767,0.010560471023762294,0.015645685017186335,True,True,True,True
jump3r,helix.wav.csv,0.17523510358036928,0.2525454891177667,30.612459485010294,0.001953125,0.8858981319530507,1.1059452741177223,19.896747815140866,0.001953125,1.3819838566089337,1.5763081308377656,12.327810180459684,0.001953125,0.7923194249553565,0.7308344225598014,8.412986648904598,0.001953125,0.0069512646810616875,0.006345924841886066,0.0310750629541143,0.041177569800811456,0.11640027806157069,0.1562007483705188,0.026413039429022556,0.03759360251542172,True,True,True,True
jump3r,single-channel.wav.csv,0.15266322323507409,0.18943615963871904,19.411783090290697,0.001953125,0.2711671097282382,0.3264740018561266,16.940672706999052,0.001953125,0.3685387779637112,0.42919466214321655,14.132488012925307,0.001953125,0.8185523188639634,0.7541034674872463,8.546420240112084,0.001953125,0.004052420085914131,0.006692373125439739,0.007588392605361223,0.008990468110430805,0.010573744508652174,0.008592410517021962,0.010612508109568163,0.010385017455585678,True,True,True,True
jump3r,speech.wav.csv,0.1571702479064878,0.19906326262779034,21.045075906162737,0.001953125,0.6743549684103374,0.8114811655806673,16.898259995006445,0.001953125,0.9118579459661795,1.0217166019654098,10.75236085896053,0.001953125,0.8888484274698788,0.8604666443539326,3.298417585641125,0.001953125,0.004699487721238185,0.00731046182657259,0.01591247635122059,0.024879226034335244,0.017605628592132733,0.024152275404620303,0.006913703162208149,0.0065542524341588825,True,True,True,True
jump3r,sweep.wav.csv,0.10000767056449864,0.11949291257214305,16.306608976394585,0.001953125,0.0610774667528151,0.06982276667107817,12.524997698043858,0.001953125,0.08241184504471451,0.08841835798454481,6.793287137135275,0.001953125,0.8478378367933004,0.825017373229807,2.76605854664067,0.001953125,0.0020425681056272928,0.002743248222586814,0.0010946018188583977,0.0018606975891528978,0.001323441580613125,0.0022838945790955366,0.006857476893433442,0.01001809319489744,True,True,True,True
kanzi,ambivert.csv,0.18180239103839252,1.5011009544050364,87.88872990155082,0.001953125,1.8914695741569976,17.0931578985367,88.93434679896731,0.001953125,3.5276059515686162,27.58894276012338,87.21369650790909,0.001953125,0.9910343356840242,0.4637886234830633,113.68232973058574,0.001953125,0.0935206202810573,0.04217086988797001,0.4472724997262793,0.2524168761791916,0.9714538892638116,0.3299584440909079,0.022968991054846302,0.002422119888305792,True,True,True,True
kanzi,artificl.csv,0.09308264307527529,0.4817319523468059,80.67750278514559,0.001953125,0.041760720021479326,0.19802557692060865,78.91145140396596,0.001953125,0.08188774960198297,0.29081664992544753,71.84213846663341,0.001953125,0.9454600122171725,0.32343509713098556,192.31831072256136,0.001953125,0.017557950821885094,0.010140913628609237,0.004011712554498951,0.004076035707707572,0.00650982106635553,0.010425014320320093,0.02984301599267658,0.013990152141128108,True,True,True,True
kanzi,deepfield.csv,0.193387677868965,17.428634754651878,98.89040260128608,0.001953125,1.6795902534877367,18.849563500274993,91.08950054221026,0.001953125,3.7461827863807686,28.85834390906411,87.01871875189578,0.001953125,0.9897794679841315,0.41900128558156274,136.22349191848988,0.001953125,1.3364035589420034,0.03808417831171619,0.4823487932859776,0.39623413245024236,1.0228614064281336,0.9638005225302078,0.025085936687440927,0.0047935803727057035,True,True,True,True
kanzi,enwik8.csv,0.1860563244344563,2.755729602986523,93.24838241630029,0.001953125,3.14980735469019,39.58621852202811,92.0431719111098,0.001953125,6.437835182337682,62.07897234549489,89.62960413308956,0.001953125,0.9928878986966824,0.34922344718082,184.31306852732243,0.001953125,0.1507690863154994,0.035967303925086104,0.9570809963595913,0.43236325077148113,2.256201081457023,1.0613464624594096,0.031336267554392117,0.0020935083136879953,True,True,True,True
kanzi,fannie_mae_500k.csv,0.19333146923950306,4.302311334867282,95.50633475377099,0.001953125,2.324848166218067,34.73230360512686,93.306380732331,0.001953125,5.320394581325508,53.52938038672431,90.0607955054062,0.001953125,0.9927672967602892,0.29349711367598175,238.25453488319332,0.001953125,0.23137434619822644,0.028289496984860937,0.8613172645501558,0.24458644714295646,1.9367074367110344,0.7634727668901872,0.0343343890677176,0.0024678303850375212,True,True,True,True
kanzi,large.csv,0.1598008632906413,1.468503399747323,89.11811417541577,0.001953125,0.44304591397006465,4.38708979280118,89.90114324313436,0.001953125,0.9597867274279877,6.854642188381186,85.9980039650377,0.001953125,0.9870853847063821,0.35221657152684605,180.24955794311518,0.001953125,0.06849618197740023,0.030902956676780356,0.10689719929554954,0.06147127033130193,0.25028078906291334,0.16908992650540883,0.03096032526321997,0.003533299754634472,True,True,True,True
kanzi,misc.csv,0.11072016478732456,0.4779204840098532,76.83293173409118,0.001953125,0.07830283605323038,0.4058407105675288,80.7060174067477,0.001953125,0.14571981852887772,0.6107359395079205,76.1402909011239,0.001953125,0.9686842902365926,0.46599695444670675,107.87352384882918,0.001953125,0.01896413381065703,0.017191284385790418,0.008627205918278667,0.012506099872665651,0.017153400332989507,0.03749674351417582,0.024587934535152303,0.014920115814067573,True,True,True,True
kanzi,silesia.csv,0.20737754072194897,3.084723360823175,93.27727266063141,0.001953125,7.117941447030783,82.43377665716278,91.36526101838827,0.001953125,14.932220087178553,128.9596917694808,88.42101754254318,0.001953125,0.9910201914332981,0.34391479028590155,188.1586426130287,0.001953125,0.18492113670912033,0.04372474785997441,2.0382418485379414,0.9821191404931348,4.604283239485305,2.16461179051352,0.032318706849022896,0.002535358527040042,True,True,True,True
kanzi,vmlinux.csv,0.2655736841199338,28.72627074284419,99.07550239814513,0.001953125,8.366014666667827,164.6768966946878,94.91973990609108,0.001953125,23.951821078374667,225.18670659376826,89.36357237037832,0.001953125,0.9931879854926955,0.4049229800833748,145.27824656634584,0.001953125,1.2808822965228732,0.043288134150172526,3.4984398396144654,0.9080536905883635,4.961736363690786,2.1461749432122463,0.014680719493902919,0.0013738935755678175,True,True,True,True
lrzip,ambivert.wav.tar.csv,0.4492022510486543,1.6337857954505939,72.5054378426172,0.001953125,8.807399875256053,13.487993816997953,34.70192828709102,0.001953125,21.3990008821663,21.335479348758287,-0.2977272381354194,0.556640625,-0.11364013346848716,-0.12924440519875505,0.01560427173026789,0.625,0.2612542210162738,0.05296694865736375,1.659043566152859,1.999821522178589,3.4363557589929288,4.17969546187454,0.11863376033197906,0.0504268274030431,True,True,False,False
lrzip,artificl.tar.csv,10.228162945363772,14.243529050638958,28.190809250991478,0.001953125,1.1902377233753605,1.280761466363673,7.067962721062088,0.083984375,1.561227219448766,1.4390512720106436,-8.490034359055045,0.048828125,-0.17053168217642317,0.014902640603371098,-1244.3051383648583,0.02734375,3.2643884143918056,4.371236888694647,0.04220558616773401,0.15652303086920255,0.043086886471843215,0.15619421751307808,0.06165272060903067,0.24391831636023142,True,False,True,True
lrzip,deepfield.tar.csv,0.444036490009316,1.614309996022684,72.49372852157718,0.001953125,8.704901410788823,13.192998808352069,34.01878119417379,0.001953125,21.046971235125206,20.84365629402213,-0.9754283904661529,0.375,-0.12404997009012955,-0.1210589052214889,-0.002991064868640647,0.431640625,0.2555565028200793,0.04855283825383335,1.6130876072978504,2.004556647027247,3.369239966235093,4.0386931015789695,0.10567476568879275,0.037027671291821176,True,True,False,False
lrzip,enwik8.tar.csv,0.3290154151506433,1.1237623293714,70.72197505190579,0.001953125,12.15712086704321,18.09935856591292,32.83120601887467,0.001953125,26.83184254321525,25.786138593904703,-4.055294845726644,0.02734375,-0.1635885182117029,-0.08164662783635182,-0.08194189037535107,0.02734375,0.144951468140156,0.03001591722178017,1.7378114243558103,2.5092427536877095,3.5067411553806673,4.089005177247378,0.06326380167925391,0.055268056441284616,True,True,True,True
lrzip,fannie_mae_500k.tar.csv,0.09599457827944702,0.11812233263304099,18.73291346382067,0.00390625,4.391942598443282,5.0221163461354275,12.547971895893472,0.005859375,7.4766492149743,7.211589416128453,-3.675469907549794,0.083984375,-0.17818091849526127,-0.10093669448645619,-0.07724422400880508,0.130859375,0.009669113144021576,0.010637273972823831,0.5378809384372972,0.6319902083564369,0.9547398706524812,1.105945721859857,0.06114065158715389,0.09397592435807549,True,True,False,False
lrzip,large.tar.csv,0.850557705439351,1.0362998188762946,17.92358833357241,0.013671875,2.160561074775562,2.2415615501517676,3.613573554146717,0.10546875,2.9995279664231873,3.0092319807305374,0.32247478324998824,0.625,-0.08320390480664613,-0.08371641094544134,0.0005125061387952073,0.76953125,0.19046422959849316,0.14565895537290713,0.2095755622426712,0.1792894261429863,0.29827318119687946,0.28401309330395036,0.07075611592710908,0.13467945119632652,True,False,False,False
lrzip,misc.tar.csv,2.3447053900039725,2.805267790073038,16.417769515582474,0.001953125,1.2883430821791029,1.2968099582212553,0.6529002949488365,0.625,1.6103253485963087,1.4872241564860131,-8.277245334768962,0.009765625,-0.1876373593162924,-0.008463283530929466,-0.17917407578536296,0.009765625,0.5808254409951212,0.5953710943733664,0.04237481331192131,0.12851864069504798,0.038162400175180106,0.10114167109574497,0.062403967797316676,0.16047040104308574,True,False,True,True
lrzip,silesia.tar.csv,0.33455894237202755,1.3057754316967267,74.37852372997239,0.001953125,20.247468320210775,30.574846417392216,33.77736704282122,0.001953125,45.609318691963246,43.812327113743606,-4.101566149532231,0.01953125,-0.1608246859486206,-0.07497800101717507,-0.08584668493144552,0.01953125,0.16616561144202527,0.05083323202877075,2.945165566859494,4.443778626068279,6.021166885047664,6.650546067452327,0.05347212742668945,0.05263677851380552,True,True,True,True
